DP_Group,LA/GA,Polymer_MW,CL Ratio,Drug_Tm,Drug_Pka,Initial D/M ratio,DLC,SA-V,SE,Drug_Mw,Drug_TPSA,Drug_NHA,Drug_LogP,Time,Release
DEX-PLGA,1,46000,0,262,12.42,1.718876458,0.619,98.36065574,0,392.467,94.83,6,1.8957,22.2053,0.902476
DEX-PLGA,1,46000,0,262,12.42,1.718876458,0.619,98.36065574,0,392.467,94.83,6,1.8957,23.5118,0.927843
DEX-PLGA,1,46000,0,262,12.42,1.718876458,0.619,98.36065574,0,392.467,94.83,6,1.8957,24.1232,0.949514
DEX-PLGA,1,46000,0,262,12.42,1.718876458,0.619,98.36065574,0,392.467,94.83,6,1.8957,24.6465,0.963978
DEX-PLGA,1,46000,0,262,12.42,1.718876458,0.619,98.36065574,0,392.467,94.83,6,1.8957,25.2567,0.978454
LPA-PLGA,1,12000,0,152.5,9.49,0.251428571,0.2,217.3913043,0.01,1269.473,466.34,30,-1.13753,0,0.184332
LPA-PLGA,1,12000,0,152.5,9.49,0.251428571,0.2,217.3913043,0.01,1269.473,466.34,30,-1.13753,1.07143,0.271972
LPA-PLGA,1,12000,0,152.5,9.49,0.251428571,0.2,217.3913043,0.01,1269.473,466.34,30,-1.13753,4.01786,0.318281
LPA-PLGA,1,12000,0,152.5,9.49,0.251428571,0.2,217.3913043,0.01,1269.473,466.34,30,-1.13753,6.96429,0.36459
LPA-PLGA,1,12000,0,152.5,9.49,0.251428571,0.2,217.3913043,0.01,1269.473,466.34,30,-1.13753,14.1964,0.46192
LPA-PLGA,1,12000,0,152.5,9.49,0.251428571,0.2,217.3913043,0.01,1269.473,466.34,30,-1.13753,21.1607,0.642178
LPA-PLGA,1,12000,0,152.5,9.49,0.251428571,0.2,217.3913043,0.01,1269.473,466.34,30,-1.13753,25.1786,0.785344
LPA-PLGA,1,12000,0,152.5,9.49,0.251428571,0.2,217.3913043,0.01,1269.473,466.34,30,-1.13753,28.125,0.896169
LPA-PLGA,1,12000,0,152.5,9.49,0.251428571,0.2,217.3913043,0.01,1269.473,466.34,30,-1.13753,32.9464,0.956447
LPA-PLGA,1,12000,0,152.5,9.49,0.251428571,0.2,217.3913043,0.01,1269.473,466.34,30,-1.13753,39.9107,0.984632
LPA-PLGA,1,12000,0,152.5,9.49,0.251428571,0.2,217.3913043,0.01,1269.473,466.34,30,-1.13753,45,0.989631
LPA-PLGA,1,12000,0,152.5,9.49,0.251428571,0.2,217.3913043,0.01,1269.473,466.34,30,-1.13753,49.0179,0.994548
LPA-PLGA,1,12000,0,152.5,9.49,0.251428571,0.2,217.3913043,0.01,1269.473,466.34,30,-1.13753,51.9643,1.00399
LPA-PLGA,1,12000,0,152.5,9.49,0.251428571,0.2,217.3913043,0.01,1269.473,466.34,30,-1.13753,55.9821,1.0043
LPA-PLGA,1,25000,0,152.5,9.49,0.251428571,0.2,217.3913043,0.01,1269.473,466.34,30,-1.13753,0,0.105505
LPA-PLGA,1,25000,0,152.5,9.49,0.251428571,0.2,217.3913043,0.01,1269.473,466.34,30,-1.13753,1.07623,0.206422
LPA-PLGA,1,25000,0,152.5,9.49,0.251428571,0.2,217.3913043,0.01,1269.473,466.34,30,-1.13753,4.03587,0.224771
LPA-PLGA,1,25000,0,152.5,9.49,0.251428571,0.2,217.3913043,0.01,1269.473,466.34,30,-1.13753,6.99552,0.256881
LPA-PLGA,1,25000,0,152.5,9.49,0.251428571,0.2,217.3913043,0.01,1269.473,466.34,30,-1.13753,20.7175,0.330275
LPA-PLGA,1,25000,0,152.5,9.49,0.251428571,0.2,217.3913043,0.01,1269.473,466.34,30,-1.13753,28.2511,0.385321
LPA-PLGA,1,25000,0,152.5,9.49,0.251428571,0.2,217.3913043,0.01,1269.473,466.34,30,-1.13753,35.2466,0.545872
LPA-PLGA,1,25000,0,152.5,9.49,0.251428571,0.2,217.3913043,0.01,1269.473,466.34,30,-1.13753,42.2422,0.697248
LPA-PLGA,1,25000,0,152.5,9.49,0.251428571,0.2,217.3913043,0.01,1269.473,466.34,30,-1.13753,46.009,0.825688
LPA-PLGA,1,25000,0,152.5,9.49,0.251428571,0.2,217.3913043,0.01,1269.473,466.34,30,-1.13753,50.0448,0.93578
LPA-PLGA,1,25000,0,152.5,9.49,0.251428571,0.2,217.3913043,0.01,1269.473,466.34,30,-1.13753,54.0807,0.954128
LPA-PLGA,1,25000,0,152.5,9.49,0.251428571,0.2,217.3913043,0.01,1269.473,466.34,30,-1.13753,58.1166,0.977064
LPA-PLGA,1,25000,0,152.5,9.49,0.251428571,0.225,217.3913043,0.01,1269.473,466.34,30,-1.13753,0.269058,0.123853
LPA-PLGA,1,25000,0,152.5,9.49,0.251428571,0.225,217.3913043,0.01,1269.473,466.34,30,-1.13753,1.07623,0.215596
LPA-PLGA,1,25000,0,152.5,9.49,0.251428571,0.225,217.3913043,0.01,1269.473,466.34,30,-1.13753,4.03587,0.247706
LPA-PLGA,1,25000,0,152.5,9.49,0.251428571,0.225,217.3913043,0.01,1269.473,466.34,30,-1.13753,7.26457,0.266055
LPA-PLGA,1,25000,0,152.5,9.49,0.251428571,0.225,217.3913043,0.01,1269.473,466.34,30,-1.13753,20.9865,0.362385
LPA-PLGA,1,25000,0,152.5,9.49,0.251428571,0.225,217.3913043,0.01,1269.473,466.34,30,-1.13753,28.2511,0.417431
LPA-PLGA,1,25000,0,152.5,9.49,0.251428571,0.225,217.3913043,0.01,1269.473,466.34,30,-1.13753,34.9776,0.536697
LPA-PLGA,1,25000,0,152.5,9.49,0.251428571,0.225,217.3913043,0.01,1269.473,466.34,30,-1.13753,42.2422,0.715596
LPA-PLGA,1,25000,0,152.5,9.49,0.251428571,0.225,217.3913043,0.01,1269.473,466.34,30,-1.13753,46.278,0.87156
LPA-PLGA,1,25000,0,152.5,9.49,0.251428571,0.225,217.3913043,0.01,1269.473,466.34,30,-1.13753,50.0448,0.944954
LPA-PLGA,1,25000,0,152.5,9.49,0.251428571,0.225,217.3913043,0.01,1269.473,466.34,30,-1.13753,54.0807,0.986239
LPA-PLGA,1,25000,0,152.5,9.49,0.251428571,0.225,217.3913043,0.01,1269.473,466.34,30,-1.13753,58.3857,1.00917
LPA-PLGA,1,25000,0,152.5,9.49,0.251428571,0.175,217.3913043,0.01,1269.473,466.34,30,-1.13753,0,0.0504587
LPA-PLGA,1,25000,0,152.5,9.49,0.251428571,0.175,217.3913043,0.01,1269.473,466.34,30,-1.13753,1.34529,0.110092
LPA-PLGA,1,25000,0,152.5,9.49,0.251428571,0.175,217.3913043,0.01,1269.473,466.34,30,-1.13753,4.03587,0.142202
LPA-PLGA,1,25000,0,152.5,9.49,0.251428571,0.175,217.3913043,0.01,1269.473,466.34,30,-1.13753,6.99552,0.165138
LPA-PLGA,1,25000,0,152.5,9.49,0.251428571,0.175,217.3913043,0.01,1269.473,466.34,30,-1.13753,21.2556,0.243119
LPA-PLGA,1,25000,0,152.5,9.49,0.251428571,0.175,217.3913043,0.01,1269.473,466.34,30,-1.13753,28.2511,0.293578
LPA-PLGA,1,25000,0,152.5,9.49,0.251428571,0.175,217.3913043,0.01,1269.473,466.34,30,-1.13753,35.2466,0.472477
LPA-PLGA,1,25000,0,152.5,9.49,0.251428571,0.175,217.3913043,0.01,1269.473,466.34,30,-1.13753,42.5112,0.669725
LPA-PLGA,1,25000,0,152.5,9.49,0.251428571,0.175,217.3913043,0.01,1269.473,466.34,30,-1.13753,46.278,0.798165
LPA-PLGA,1,25000,0,152.5,9.49,0.251428571,0.175,217.3913043,0.01,1269.473,466.34,30,-1.13753,50.0448,0.876147
LPA-PLGA,1,25000,0,152.5,9.49,0.251428571,0.175,217.3913043,0.01,1269.473,466.34,30,-1.13753,54.3498,0.922018
LPA-PLGA,1,25000,0,152.5,9.49,0.251428571,0.175,217.3913043,0.01,1269.473,466.34,30,-1.13753,58.3857,0.949541
LPA-PLGA,1,25000,0,152.5,9.49,0.251428571,0.15,217.3913043,0.01,1269.473,466.34,30,-1.13753,0,0.0412844
LPA-PLGA,1,25000,0,152.5,9.49,0.251428571,0.15,217.3913043,0.01,1269.473,466.34,30,-1.13753,1.34529,0.0688073
LPA-PLGA,1,25000,0,152.5,9.49,0.251428571,0.15,217.3913043,0.01,1269.473,466.34,30,-1.13753,4.03587,0.0963303
LPA-PLGA,1,25000,0,152.5,9.49,0.251428571,0.15,217.3913043,0.01,1269.473,466.34,30,-1.13753,6.99552,0.123853
LPA-PLGA,1,25000,0,152.5,9.49,0.251428571,0.15,217.3913043,0.01,1269.473,466.34,30,-1.13753,20.9865,0.201835
LPA-PLGA,1,25000,0,152.5,9.49,0.251428571,0.15,217.3913043,0.01,1269.473,466.34,30,-1.13753,28.2511,0.256881
LPA-PLGA,1,25000,0,152.5,9.49,0.251428571,0.15,217.3913043,0.01,1269.473,466.34,30,-1.13753,35.2466,0.46789
LPA-PLGA,1,25000,0,152.5,9.49,0.251428571,0.15,217.3913043,0.01,1269.473,466.34,30,-1.13753,42.2422,0.674312
LPA-PLGA,1,25000,0,152.5,9.49,0.251428571,0.15,217.3913043,0.01,1269.473,466.34,30,-1.13753,46.278,0.821101
LPA-PLGA,1,25000,0,152.5,9.49,0.251428571,0.15,217.3913043,0.01,1269.473,466.34,30,-1.13753,50.3139,0.926606
LPA-PLGA,1,25000,0,152.5,9.49,0.251428571,0.15,217.3913043,0.01,1269.473,466.34,30,-1.13753,53.8117,0.96789
PRC-PLGA,1,40000,0,199,4.76,0.2,0.0533,73.89162562,0,331.353,99.6,8,1.581,0.100766399,0.057309032
PRC-PLGA,1,40000,0,199,4.76,0.2,0.0533,73.89162562,0,331.353,99.6,8,1.581,0.944350592,0.091064289
PRC-PLGA,1,40000,0,199,4.76,0.2,0.0533,73.89162562,0,331.353,99.6,8,1.581,2.105393529,0.124837382
PRC-PLGA,1,40000,0,199,4.76,0.2,0.0533,73.89162562,0,331.353,99.6,8,1.581,3.267328204,0.148498165
PRC-PLGA,1,40000,0,199,4.76,0.2,0.0533,73.89162562,0,331.353,99.6,8,1.581,5.170297196,0.168829792
PRC-PLGA,1,40000,0,199,4.76,0.2,0.0533,73.89162562,0,331.353,99.6,8,1.581,6.120889955,0.189107915
PRC-PLGA,1,40000,0,199,4.76,0.2,0.0533,73.89162562,0,331.353,99.6,8,1.581,8.341020446,0.212828147
PRC-PLGA,1,40000,0,199,4.76,0.2,0.0533,73.89162562,0,331.353,99.6,8,1.581,10.55996195,0.250031459
PRC-PLGA,1,40000,0,199,4.76,0.2,0.0533,73.89162562,0,331.353,99.6,8,1.581,12.35859759,0.253503292
PRC-PLGA,1,40000,0,199,4.76,0.2,0.0533,73.89162562,0,331.353,99.6,8,1.581,14.04933293,0.280564569
PRC-PLGA,1,40000,0,199,4.76,0.2,0.0533,73.89162562,0,331.353,99.6,8,1.581,15.31768168,0.297489757
PRC-PLGA,1,40000,0,199,4.76,0.2,0.0533,73.89162562,0,331.353,99.6,8,1.581,18.59511625,0.331381748
PRC-PLGA,1,40000,0,199,4.76,0.2,0.0533,73.89162562,0,331.353,99.6,8,1.581,21.23763333,0.365238069
PRC-PLGA,1,40000,0,199,4.76,0.2,0.0533,73.89162562,0,331.353,99.6,8,1.581,22.61120717,0.388910742
PRC-PLGA,1,40000,0,199,4.76,0.2,0.0533,73.89162562,0,331.353,99.6,8,1.581,25.77687723,0.490212184
PRC-PLGA,1,40000,0,199,4.76,0.2,0.0533,73.89162562,0,331.353,99.6,8,1.581,28.19467632,0.672370487
PRC-PLGA,1,40000,0,199,4.76,0.2,0.0533,73.89162562,0,331.353,99.6,8,1.581,29.35096332,0.760075897
PRC-PLGA,1,40000,0,199,4.76,0.2,0.0533,73.89162562,0,331.353,99.6,8,1.581,29.87322457,0.837633327
PRC-PLGA,1,40000,0,199,4.76,0.2,0.0533,73.89162562,0,331.353,99.6,8,1.581,31.4527899,0.925362516
PRC-PLGA,1,40000,0,199,4.76,0.2,0.0533,73.89162562,0,331.353,99.6,8,1.581,32.61353559,0.962506378
PRC-PLGA,1,40000,0,199,4.76,0.2,0.0533,73.89162562,0,331.353,99.6,8,1.581,33.67024518,0.979419677
PRC-PLGA,1,40000,0,199,4.76,0.2,0.0533,73.89162562,0,331.353,99.6,8,1.581,35.15171932,0.979502906
PRC-PLGA,1,40000,0,199,4.76,0.2,0.0533,73.89162562,0,331.353,99.6,8,1.581,37.0552828,0.993092993
PRC-PLGA,1,40000,0,199,4.76,0.2,0.0533,73.89162562,0,331.353,99.6,8,1.581,40.01852833,0.989888681
PRC-PLGA,1,40000,0,199,4.76,0.2,0.0533,73.89162562,0,331.353,99.6,8,1.581,42.13462272,0.99337835
PRC-PLGA,1,40000,0,199,4.76,0.2,0.0533,73.89162562,0,331.353,99.6,8,1.581,47.63664647,1.000429025
PRC-PLGA,1,40000,0,199,6.3,0.2,0.052,117.6470588,0,331.353,99.6,8,1.581,0.21727699,0.014292142
PRC-PLGA,1,40000,0,199,6.3,0.2,0.052,117.6470588,0,331.353,99.6,8,1.581,0.978396986,0.05719459
PRC-PLGA,1,40000,0,199,6.3,0.2,0.052,117.6470588,0,331.353,99.6,8,1.581,1.194372916,0.085778874
PRC-PLGA,1,40000,0,199,6.3,0.2,0.052,117.6470588,0,331.353,99.6,8,1.581,2.065107202,0.125116418
PRC-PLGA,1,40000,0,199,6.3,0.2,0.052,117.6470588,0,331.353,99.6,8,1.581,3.046106307,0.153746239
PRC-PLGA,1,40000,0,199,6.3,0.2,0.052,117.6470588,0,331.353,99.6,8,1.581,5.338573713,0.182454124
PRC-PLGA,1,40000,0,199,6.3,0.2,0.052,117.6470588,0,331.353,99.6,8,1.581,6.539451929,0.196811319
PRC-PLGA,1,40000,0,199,6.3,0.2,0.052,117.6470588,0,331.353,99.6,8,1.581,7.955655544,0.246895617
PRC-PLGA,1,40000,0,199,6.3,0.2,0.052,117.6470588,0,331.353,99.6,8,1.581,10.13948446,0.268454178
PRC-PLGA,1,40000,0,199,6.3,0.2,0.052,117.6470588,0,331.353,99.6,8,1.581,11.5573144,0.30068143
PRC-PLGA,1,40000,0,199,6.3,0.2,0.052,117.6470588,0,331.353,99.6,8,1.581,13.95874556,0.33296723
PRC-PLGA,1,40000,0,199,6.3,0.2,0.052,117.6470588,0,331.353,99.6,8,1.581,15.81503266,0.350934866
PRC-PLGA,1,40000,0,199,6.3,0.2,0.052,117.6470588,0,331.353,99.6,8,1.581,19.19876399,0.39756485
PRC-PLGA,1,40000,0,199,6.3,0.2,0.052,117.6470588,0,331.353,99.6,8,1.581,20.83549725,0.426233703
PRC-PLGA,1,40000,0,199,6.3,0.2,0.052,117.6470588,0,331.353,99.6,8,1.581,22.90776028,0.472785623
PRC-PLGA,1,40000,0,199,6.3,0.2,0.052,117.6470588,0,331.353,99.6,8,1.581,25.95972136,0.562253002
PRC-PLGA,1,40000,0,199,6.3,0.2,0.052,117.6470588,0,331.353,99.6,8,1.581,27.80462418,0.70521996
PRC-PLGA,1,40000,0,199,6.3,0.2,0.052,117.6470588,0,331.353,99.6,8,1.581,28.77911799,0.805277966
PRC-PLGA,1,40000,0,199,6.3,0.2,0.052,117.6470588,0,331.353,99.6,8,1.581,29.86550294,0.876771203
PRC-PLGA,1,40000,0,199,6.3,0.2,0.052,117.6470588,0,331.353,99.6,8,1.581,31.28008023,0.944712547
PRC-PLGA,1,40000,0,199,6.3,0.2,0.052,117.6470588,0,331.353,99.6,8,1.581,32.47965739,0.973355379
PRC-PLGA,1,40000,0,199,6.3,0.2,0.052,117.6470588,0,331.353,99.6,8,1.581,33.78982463,0.98771908
PRC-PLGA,1,40000,0,199,6.3,0.2,0.052,117.6470588,0,331.353,99.6,8,1.581,34.99102811,0.998504865
PRC-PLGA,1,40000,0,199,6.3,0.2,0.052,117.6470588,0,331.353,99.6,8,1.581,36.95790529,1.00219337
PRC-PLGA,1,40000,0,199,6.3,0.2,0.052,117.6470588,0,331.353,99.6,8,1.581,39.69013092,1.002356002
PRC-PLGA,1,40000,0,199,6.3,0.2,0.052,117.6470588,0,331.353,99.6,8,1.581,41.87558615,1.006057518
PRC-PLGA,1,40000,0,199,6.3,0.2,0.052,117.6470588,0,331.353,99.6,8,1.581,47.99577156,1.006421814
PRC-PLGA,1,40000,0,199,6.3,0.2,0.047,202.7027027,0,331.353,99.6,8,1.581,0.441176471,0.021384622
PRC-PLGA,1,40000,0,199,6.3,0.2,0.047,202.7027027,0,331.353,99.6,8,1.581,0.882352941,0.096188253
PRC-PLGA,1,40000,0,199,6.3,0.2,0.047,202.7027027,0,331.353,99.6,8,1.581,1.654411765,0.135403212
PRC-PLGA,1,40000,0,199,6.3,0.2,0.047,202.7027027,0,331.353,99.6,8,1.581,2.426470588,0.185300663
PRC-PLGA,1,40000,0,199,6.3,0.2,0.047,202.7027027,0,331.353,99.6,8,1.581,3.860294118,0.235237389
PRC-PLGA,1,40000,0,199,6.3,0.2,0.047,202.7027027,0,331.353,99.6,8,1.581,5.514705882,0.285187205
PRC-PLGA,1,40000,0,199,6.3,0.2,0.047,202.7027027,0,331.353,99.6,8,1.581,6.617647059,0.306617647
PRC-PLGA,1,40000,0,199,6.3,0.2,0.047,202.7027027,0,331.353,99.6,8,1.581,8.713235294,0.363715308
PRC-PLGA,1,40000,0,199,6.3,0.2,0.047,202.7027027,0,331.353,99.6,8,1.581,10.91911765,0.420819515
PRC-PLGA,1,40000,0,199,6.3,0.2,0.047,202.7027027,0,331.353,99.6,8,1.581,13.78676471,0.460158841
PRC-PLGA,1,40000,0,199,6.3,0.2,0.047,202.7027027,0,331.353,99.6,8,1.581,15.11029412,0.495845697
PRC-PLGA,1,40000,0,199,6.3,0.2,0.047,202.7027027,0,331.353,99.6,8,1.581,16.54411765,0.517295776
PRC-PLGA,1,40000,0,199,6.3,0.2,0.047,202.7027027,0,331.353,99.6,8,1.581,20.07352941,0.578039361
PRC-PLGA,1,40000,0,199,6.3,0.2,0.047,202.7027027,0,331.353,99.6,8,1.581,21.83823529,0.631556554
PRC-PLGA,1,40000,0,199,6.3,0.2,0.047,202.7027027,0,331.353,99.6,8,1.581,23.71323529,0.67083697
PRC-PLGA,1,40000,0,199,6.3,0.2,0.047,202.7027027,0,331.353,99.6,8,1.581,26.69117647,0.760034474
PRC-PLGA,1,40000,0,199,6.3,0.2,0.047,202.7027027,0,331.353,99.6,8,1.581,28.67647059,0.866977221
PRC-PLGA,1,40000,0,199,6.3,0.2,0.047,202.7027027,0,331.353,99.6,8,1.581,29.66911765,0.906205271
PRC-PLGA,1,40000,0,199,6.3,0.2,0.047,202.7027027,0,331.353,99.6,8,1.581,30.55147059,0.938305114
PRC-PLGA,1,40000,0,199,6.3,0.2,0.047,202.7027027,0,331.353,99.6,8,1.581,32.09558824,0.963322569
PRC-PLGA,1,40000,0,199,6.3,0.2,0.047,202.7027027,0,331.353,99.6,8,1.581,33.75,0.974103247
PRC-PLGA,1,40000,0,199,6.3,0.2,0.047,202.7027027,0,331.353,99.6,8,1.581,35.84558824,0.984910106
PRC-PLGA,1,40000,0,199,6.3,0.2,0.047,202.7027027,0,331.353,99.6,8,1.581,37.83088235,0.988588759
PRC-PLGA,1,40000,0,199,6.3,0.2,0.047,202.7027027,0,331.353,99.6,8,1.581,41.02941176,0.995900244
PRC-PLGA,1,40000,0,199,6.3,0.2,0.047,202.7027027,0,331.353,99.6,8,1.581,42.68382353,0.99955926
PRC-PLGA,1,40000,0,199,6.3,0.2,0.047,202.7027027,0,331.353,99.6,8,1.581,48.75,1.010601763
PRC-PLGA,1,40000,0,199,6.3,0.2,0.0538,431.6546763,0,331.353,99.6,8,1.581,0.115830116,0.01917673
PRC-PLGA,1,40000,0,199,6.3,0.2,0.0538,431.6546763,0,331.353,99.6,8,1.581,0.810810811,0.276090148
PRC-PLGA,1,40000,0,199,6.3,0.2,0.0538,431.6546763,0,331.353,99.6,8,1.581,1.274131274,0.33362774
PRC-PLGA,1,40000,0,199,6.3,0.2,0.0538,431.6546763,0,331.353,99.6,8,1.581,1.621621622,0.387324065
PRC-PLGA,1,40000,0,199,6.3,0.2,0.0538,431.6546763,0,331.353,99.6,8,1.581,2.77992278,0.502414053
PRC-PLGA,1,40000,0,199,6.3,0.2,0.0538,431.6546763,0,331.353,99.6,8,1.581,3.938223938,0.552328321
PRC-PLGA,1,40000,0,199,6.3,0.2,0.0538,431.6546763,0,331.353,99.6,8,1.581,5.55984556,0.617607658
PRC-PLGA,1,40000,0,199,6.3,0.2,0.0538,431.6546763,0,331.353,99.6,8,1.581,6.254826255,0.632987529
PRC-PLGA,1,40000,0,199,6.3,0.2,0.0538,431.6546763,0,331.353,99.6,8,1.581,8.803088803,0.709827673
PRC-PLGA,1,40000,0,199,6.3,0.2,0.0538,431.6546763,0,331.353,99.6,8,1.581,10.54054054,0.748277351
PRC-PLGA,1,40000,0,199,6.3,0.2,0.0538,431.6546763,0,331.353,99.6,8,1.581,12.62548263,0.794416964
PRC-PLGA,1,40000,0,199,6.3,0.2,0.0538,431.6546763,0,331.353,99.6,8,1.581,15.28957529,0.829091986
PRC-PLGA,1,40000,0,199,6.3,0.2,0.0538,431.6546763,0,331.353,99.6,8,1.581,16.91119691,0.848364933
PRC-PLGA,1,40000,0,199,6.3,0.2,0.0538,431.6546763,0,331.353,99.6,8,1.581,19.80694981,0.894556355
PRC-PLGA,1,40000,0,199,6.3,0.2,0.0538,431.6546763,0,331.353,99.6,8,1.581,22.00772201,0.913866308
PRC-PLGA,1,40000,0,199,6.3,0.2,0.0538,431.6546763,0,331.353,99.6,8,1.581,24.09266409,0.937002726
PRC-PLGA,1,40000,0,199,6.3,0.2,0.0538,431.6546763,0,331.353,99.6,8,1.581,26.98841699,0.964024819
PRC-PLGA,1,40000,0,199,6.3,0.2,0.0538,431.6546763,0,331.353,99.6,8,1.581,28.72586873,0.975637436
PRC-PLGA,1,40000,0,199,6.3,0.2,0.0538,431.6546763,0,331.353,99.6,8,1.581,30.23166023,0.991069116
PRC-PLGA,1,40000,0,199,6.3,0.2,0.0538,431.6546763,0,331.353,99.6,8,1.581,31.73745174,0.994999198
PRC-PLGA,1,40000,0,199,6.3,0.2,0.0538,431.6546763,0,331.353,99.6,8,1.581,33.93822394,1.002807554
PRC-PLGA,1,40000,0,199,6.3,0.2,0.0538,431.6546763,0,331.353,99.6,8,1.581,35.55984556,1.010578904
PRC-PLGA,1,40000,0,199,6.3,0.2,0.0538,431.6546763,0,331.353,99.6,8,1.581,36.94980695,1.010667719
PRC-PLGA,1,40000,0,199,6.3,0.2,0.0538,431.6546763,0,331.353,99.6,8,1.581,40.42471042,1.014723624
PRC-PLGA,1,40000,0,199,6.3,0.2,0.0538,431.6546763,0,331.353,99.6,8,1.581,42.62548263,1.014864248
PRC-PLGA,1,40000,0,199,6.3,0.2,0.0538,431.6546763,0,331.353,99.6,8,1.581,48.76447876,1.015256516
PRC-PLGA,1,40000,0,199,6.3,0.2,0.0605,78.94736842,0,331.353,99.6,8,1.581,0.320820128,0.002894704
PRC-PLGA,1,40000,0,199,6.3,0.2,0.0605,78.94736842,0,331.353,99.6,8,1.581,0.634775346,0.048523472
PRC-PLGA,1,40000,0,199,6.3,0.2,0.0605,78.94736842,0,331.353,99.6,8,1.581,1.431104907,0.091371952
PRC-PLGA,1,40000,0,199,6.3,0.2,0.0605,78.94736842,0,331.353,99.6,8,1.581,2.872278349,0.120067276
PRC-PLGA,1,40000,0,199,6.3,0.2,0.0605,78.94736842,0,331.353,99.6,8,1.581,4.153270558,0.145890779
PRC-PLGA,1,40000,0,199,6.3,0.2,0.0605,78.94736842,0,331.353,99.6,8,1.581,5.597189964,0.157492477
PRC-PLGA,1,40000,0,199,6.3,0.2,0.0605,78.94736842,0,331.353,99.6,8,1.581,6.71891626,0.174746284
PRC-PLGA,1,40000,0,199,6.3,0.2,0.0605,78.94736842,0,331.353,99.6,8,1.581,7.759407787,0.197686525
PRC-PLGA,1,40000,0,199,6.3,0.2,0.0605,78.94736842,0,331.353,99.6,8,1.581,9.762817359,0.22646194
PRC-PLGA,1,40000,0,199,6.3,0.2,0.0605,78.94736842,0,331.353,99.6,8,1.581,12.32892072,0.252468507
PRC-PLGA,1,40000,0,199,6.3,0.2,0.0605,78.94736842,0,331.353,99.6,8,1.581,13.85087127,0.278326335
PRC-PLGA,1,40000,0,199,6.3,0.2,0.0605,78.94736842,0,331.353,99.6,8,1.581,15.77579204,0.295694557
PRC-PLGA,1,40000,0,199,6.3,0.2,0.0605,78.94736842,0,331.353,99.6,8,1.581,18.90413153,0.321781215
PRC-PLGA,1,40000,0,199,6.3,0.2,0.0605,78.94736842,0,331.353,99.6,8,1.581,20.98602991,0.361963822
PRC-PLGA,1,40000,0,199,6.3,0.2,0.0605,78.94736842,0,331.353,99.6,8,1.581,22.9880665,0.399286049
PRC-PLGA,1,40000,0,199,6.3,0.2,0.0605,78.94736842,0,331.353,99.6,8,1.581,25.94341026,0.502271141
PRC-PLGA,1,40000,0,199,6.3,0.2,0.0605,78.94736842,0,331.353,99.6,8,1.581,28.16443748,0.6763767
PRC-PLGA,1,40000,0,199,6.3,0.2,0.0605,78.94736842,0,331.353,99.6,8,1.581,29.27472226,0.764853949
PRC-PLGA,1,40000,0,199,6.3,0.2,0.0605,78.94736842,0,331.353,99.6,8,1.581,30.1486253,0.824807496
PRC-PLGA,1,40000,0,199,6.3,0.2,0.0605,78.94736842,0,331.353,99.6,8,1.581,31.57744191,0.930424137
PRC-PLGA,1,40000,0,199,6.3,0.2,0.0605,78.94736842,0,331.353,99.6,8,1.581,32.77765701,0.959085136
PRC-PLGA,1,40000,0,199,6.3,0.2,0.0605,78.94736842,0,331.353,99.6,8,1.581,34.54102356,0.982128351
PRC-PLGA,1,40000,0,199,6.3,0.2,0.0605,78.94736842,0,331.353,99.6,8,1.581,36.46777497,0.988100823
PRC-PLGA,1,40000,0,199,6.3,0.2,0.0605,78.94736842,0,331.353,99.6,8,1.581,38.23480281,0.988352536
PRC-PLGA,1,40000,0,199,6.3,0.2,0.0605,78.94736842,0,331.353,99.6,8,1.581,40.32265077,0.991498953
PRC-PLGA,1,40000,0,199,6.3,0.2,0.0605,78.94736842,0,331.353,99.6,8,1.581,42.00935916,0.991739225
PRC-PLGA,1,40000,0,199,6.3,0.2,0.0523,179.1044776,0,331.353,99.6,8,1.581,0.318989485,0.014290454
PRC-PLGA,1,40000,0,199,6.3,0.2,0.0523,179.1044776,0,331.353,99.6,8,1.581,0.390155719,0.071280649
PRC-PLGA,1,40000,0,199,6.3,0.2,0.0523,179.1044776,0,331.353,99.6,8,1.581,0.862461528,0.131176989
PRC-PLGA,1,40000,0,199,6.3,0.2,0.0523,179.1044776,0,331.353,99.6,8,1.581,2.295854739,0.208304253
PRC-PLGA,1,40000,0,199,6.3,0.2,0.0523,179.1044776,0,331.353,99.6,8,1.581,3.173419068,0.245466299
PRC-PLGA,1,40000,0,199,6.3,0.2,0.0523,179.1044776,0,331.353,99.6,8,1.581,5.012528461,0.297010332
PRC-PLGA,1,40000,0,199,6.3,0.2,0.0523,179.1044776,0,331.353,99.6,8,1.581,6.213658883,0.319973456
PRC-PLGA,1,40000,0,199,6.3,0.2,0.0523,179.1044776,0,331.353,99.6,8,1.581,7.97427947,0.360110296
PRC-PLGA,1,40000,0,199,6.3,0.2,0.0523,179.1044776,0,331.353,99.6,8,1.581,10.29530555,0.411722978
PRC-PLGA,1,40000,0,199,6.3,0.2,0.0523,179.1044776,0,331.353,99.6,8,1.581,11.89666022,0.443290123
PRC-PLGA,1,40000,0,199,6.3,0.2,0.0523,179.1044776,0,331.353,99.6,8,1.581,13.89732383,0.489159163
PRC-PLGA,1,40000,0,199,6.3,0.2,0.0523,179.1044776,0,331.353,99.6,8,1.581,15.81949863,0.523621011
